Date,Returns_Nasdaq,Returns_S&P/TSX,Returns_S&P Merval,Returns_S&P Lima General,Returns_Bovespa,Returns_S&P CLX IPSA,Returns_FTSE BIVA Real Time Price,Volatility_Nasdaq,Volatility_S&P/TSX,Volatility_S&P Merval,Volatility_S&P Lima General,Volatility_Bovespa,Volatility_S&P CLX IPSA,Volatility_FTSE BIVA Real Time Price,Returns_DAX,Returns_FTSE 100,Returns_CAC 40,Returns_RTSI,Returns_IBEX 35,Returns_AEX,Returns_SMI,Returns_OMXS30,Returns_WIG20,Returns_BEL 20,Returns_ATX,Returns_Oslo OBX,Returns_TA 35,Returns_OMXC20,Returns_ISEQ Overall,Returns_	FTSE/Athex 20,Returns_FTSE Czech Republic,Returns_Budapest SE,Returns_SAX,Volatility_DAX,Volatility_FTSE 100,Volatility_CAC 40,Volatility_RTSI,Volatility_IBEX 35,Volatility_AEX,Volatility_SMI,Volatility_OMXS30,Volatility_WIG20,Volatility_BEL 20,Volatility_ATX,Volatility_Oslo OBX,Volatility_TA 35,Volatility_OMXC20,Volatility_ISEQ Overall,Volatility_	FTSE/Athex 20,Volatility_FTSE Czech Republic,Volatility_Budapest SE,Volatility_SAX,Returns_SZSE Component,Returns_Nikkei 1000,Returns_BSE Sensex,Returns_KOSPI,Returns_IDX Composite,Returns_Taiwan Weighted,Returns_SET,Returns_Hang Seng,Returns_PSEi Composite,Returns_KLCI,Returns_Karachi 100,Returns_S&P/ASX 200,Returns_NZX 50,Volatility_SZSE Component,Volatility_Nikkei 1000,Volatility_BSE Sensex,Volatility_KOSPI,Volatility_IDX Composite,Volatility_Taiwan Weighted,Volatility_SET,Volatility_Hang Seng,Volatility_PSEi Composite,Volatility_KLCI,Volatility_Karachi 100,Volatility_S&P/ASX 200,Volatility_NZX 50,Global crisis event 1D
2018-07-12,0.01380929894678285,0.00910124112521212,-0.01953722999677267,0.0009543161214156749,0.019394305271260657,-0.0025819148097970196,-0.005956424786558162,0.00019069673740161792,8.283259001925236e-05,0.00038170335594679385,9.107192595938571e-07,0.0003761390769548489,6.66628408504918e-06,3.547899623792444e-05,0.006089115204558938,0.007789696346507183,0.009660079042196016,-0.007496248923098866,0.0034664923692797117,0.006791166994225812,0.015457604223438049,0.009928988509948557,0.003207061986688551,0.005687829271836825,0.0064151608703776316,-0.010129039232483301,0.006149085688139554,0.01288244713265263,0.01129462106792645,0.012327379608630866,-0.010575404595599271,0.0119861492428501,0.03209817924450738,3.7077323974390844e-05,6.067936917078735e-05,9.33171271014747e-05,5.619374791706091e-05,1.2016569346274468e-05,4.611994914346205e-05,0.0002389375283284498,9.858481283069047e-05,1.0285246586462716e-05,3.2351401825563826e-05,4.115428899282429e-05,0.00010259743577318591,3.78112548000827e-05,0.00016595744412558998,0.00012756846506804803,0.00015196428801528806,0.00011183918236062219,0.000143667773671876,0.0010302931108125241,0.027304984285220733,0.004636490728163784,0.007758950150131471,0.001944946382419277,0.002459066946723875,0.0057473301136299025,0.002623904652900462,0.005956435815068992,0.0022949675395808177,0.00872559584297304,0.007257851584005076,0.008442924574963626,-0.0017701815833522005,0.0007455621668161512,2.1497046272348733e-05,6.020130743222518e-05,3.7828164304858324e-06,6.04701024846988e-06,3.303180343503711e-05,6.884875627512693e-06,3.5479127619036605e-05,5.266876007729632e-06,7.613602281490839e-05,5.267640961544499e-05,7.128297537852473e-05,3.1335428380393035e-06,0.0
2018-07-17,0.003711478583077234,-0.0025320173283951805,0.00941874929156362,0.012704856017926846,0.019855361311705545,0.008690982528017034,0.00570919285769928,1.3775073272640992e-05,6.4111117512934676e-06,8.871283821733018e-05,0.000161413366436252,0.00039423537281837334,7.553317730229737e-05,3.259488308640447e-05,0.007970684354341942,0.003399277446770229,0.0024206134989960444,-0.013215412856473041,0.00025725060981647915,0.0015033021783457143,-0.0026357156216092947,0.0024828273232381875,0.008970971179882993,0.0028776394375459704,-0.002607214360235055,0.0019196495679733867,0.0007633242493192993,0.009528828167513284,-0.0040310697859239865,0.0012507511060414415,-0.0028064142591318893,-0.014737577895944598,0.0,6.353180907655141e-05,1.1555087160120726e-05,5.859369711521873e-06,0.00017464713696703295,6.61778762509504e-08,2.2599174394189696e-06,6.9469968379952705e-06,6.164431517018103e-06,8.047832391029127e-05,8.280808732519889e-06,6.797566720215887e-06,3.68505446382041e-06,5.826639095988718e-07,9.079856624599457e-05,1.6249523618989256e-05,1.5643783292638892e-06,7.875960993858791e-06,0.0002171962022390348,0.0,-0.004492776520260923,0.008274929057666844,-0.0005931981670654218,-0.0056326931050770575,-0.013986834351310668,-0.007905405961039558,-0.01067422256981529,-0.012124199251911948,-0.0023679282771093524,0.008874916962164275,-0.008429058042508417,-0.010391369963763036,-0.005032482842399369,2.018504086100785e-05,6.847445090941908e-05,3.518840654097761e-07,3.172723161598262e-05,0.00019563153517100412,6.249544340883977e-05,0.00011393902746995412,0.00014699620750006226,5.607084325534066e-06,7.876415108531117e-05,7.104901948397582e-05,0.00010798056972379659,2.5325883559044026e-05,0.0
2018-07-18,-8.911804964687713e-05,-0.0025360171474481177,0.010384499204123019,0.0015386924152858365,-0.009865475884401233,0.00480187628814463,0.006472187739039709,7.942026772863256e-09,6.431382972150888e-06,0.00010783782372043162,2.367574348858161e-06,9.732761442570229e-05,2.305801588664565e-05,4.188921412937594e-05,0.00821163455037896,0.0065283212996180276,0.004581433186309395,-0.017681185855104076,0.0034715481184294963,0.015966561758250807,0.012774067890975172,0.008832719727265827,-0.00190129591736916,0.0007253160483205263,0.00882545988534698,0.003269866088951364,0.0013053566704572645,-0.003136281351107056,8.109382773729641e-05,0.011405879374572611,0.007905179507113468,-0.0008872711439958176,0.0,6.743094198897747e-05,4.261897899104641e-05,2.0989530040617058e-05,0.00031262433324273246,1.2051646338571376e-05,0.0002549310943800371,0.0001631768104832429,7.80169377804309e-05,3.6149261654046355e-06,5.260833699513041e-07,7.788874218786874e-05,1.0692024239674089e-05,1.7039560371072754e-06,9.836260713301901e-06,6.576208897086304e-09,0.00013009408430730092,6.249186303968672e-05,7.872500829676469e-07,0.0,-0.009731467893394331,0.003368196022991999,-0.0040201224618539,-0.003404514592810068,0.004972679286933087,0.005871038465289826,0.005996486305996822,-0.002282808354167268,0.009396653120510514,0.009047864952826435,0.023876168093332113,0.006667387556424723,-0.0036585835278168943,9.47014673601647e-05,1.1344744449299118e-05,1.616138460830226e-05,1.1590719612656702e-05,2.472753929069336e-05,3.4469092660912714e-05,3.5957848018007413e-05,5.21121398185587e-06,8.829708986719998e-05,8.18638602045849e-05,0.0005700714028210504,4.4454056827567234e-05,1.3385233430013112e-05,0.0
2018-07-19,-0.0037118099721946633,0.003973911065463166,-0.008542375885837283,-0.0032289850461374014,0.0016015502293137503,-0.0011629347080865232,-0.004751609200328136,1.3777533269683747e-05,1.5791969156210598e-05,7.297218577493431e-05,1.0426344428178955e-05,2.564963137014926e-06,1.352417135272287e-06,2.2577789992642992e-05,-0.006258804042565078,0.0010012858700193463,-0.005590694675295681,-0.017883825025553392,-0.003296655496909008,0.0035488442024582327,-0.00046441127753831836,0.008824817315844924,-0.001070778558247235,-0.002878175054721908,-0.002957401095921651,0.0015875578513850769,-0.00281315967339976,0.00037886719164238346,-0.006625801969541844,-0.012085227226786921,-0.0014730814612110008,0.011384160379333281,0.005125975982983383,3.9172628043228965e-05,1.0025733935003992e-06,3.125586695237948e-05,0.00031983119754460976,1.086793746530038e-05,1.259429517332141e-05,2.1567783470477296e-07,7.78774006580364e-05,1.1465667208020273e-06,8.283891645623458e-06,8.746221242158581e-06,2.520339931494402e-06,7.913867348042645e-06,1.435403489029865e-07,4.390125173958458e-05,0.0001460527171230719,2.1699689913635375e-06,0.00012959910754238167,2.6275629778122455e-05,-0.005065421793162833,-0.0007636244498896151,-0.0006107968778818504,-0.003420526473842853,-0.0033413255751953233,-0.0006532016337178633,0.0067261139300272815,-0.003797020967904155,-0.008558442022349436,0.003513360920146734,0.021712114585303876,0.002814245769194783,-0.0031919524136746007,2.5658497942648967e-05,5.831223004692173e-07,3.73072826030216e-07,1.1700001358259823e-05,1.1164456599454357e-05,4.266723742916856e-07,4.524060859970704e-05,1.4417368230703807e-05,7.32469298499167e-05,1.2343704955214306e-05,0.0004714159197653653,7.919979249430735e-06,1.018856021116311e-05,0.0
2018-07-23,0.0027710222620724637,-0.0008899359310026911,0.0028339546752321697,0.004433043082955119,-0.00734513128753232,-0.004159552470202639,-0.0017827560886012387,7.678564376901194e-06,7.919859612896265e-07,8.031299101270273e-06,1.9651870975336225e-05,5.3950953631086204e-05,1.730187675236888e-05,3.1782192714447876e-06,-0.01091516793337299,-0.0036741163747611473,-0.007192036425318673,0.004870593167095413,0.0005142128543104641,0.00047339768919229836,0.0028859242462491367,-0.0024266641500887104,0.026526656782588805,0.005980354685482426,0.0010956815508299572,0.004488554322546962,0.0008997783527445823,0.007458311423109603,-0.017060656158650496,-0.018744817077116678,0.001434138983140393,0.0006604149524548041,-0.04100599696122781,0.00011914089101373399,1.3499131135287995e-05,5.17253879431106e-05,2.372267779935653e-05,2.6441485953811455e-07,2.241053721326079e-07,8.328558755088648e-06,5.888698897325763e-06,0.0007036635200612647,3.576464216417161e-05,1.20051806082914e-06,2.0147119906455017e-05,8.09601084067754e-07,5.56264092840872e-05,0.0002910659885636991,0.00035136816725456503,2.0567546229629607e-06,4.361479094258811e-07,0.0016814917867842244,0.0067673148927501064,-0.003914469576448177,0.0060706350758377775,-0.008722222676033425,0.007298621372943861,0.0013510674389381264,0.0028026706445724962,0.0011203848156608918,-0.0030873558757906327,0.001873240826423097,-0.01855383401901554,-0.009318004047652496,-0.009308967218200135,4.5796550857637384e-05,1.532307206493837e-05,3.685261022399194e-05,7.60771684103117e-05,5.3269873945592924e-05,1.8253832245588277e-06,7.854962741948411e-06,1.2552621351634905e-06,9.531766303778945e-06,3.5090311937782875e-06,0.0003442447568051784,8.68251994320683e-05,8.665687066952475e-05,0.0
2018-07-24,-0.00014028196698315367,-0.001871935451325125,0.020322886034561907,0.009712988920378864,0.014750412202400455,0.00784694819559638,0.009721135336410966,1.9679030260662617e-08,3.5041423339277994e-06,0.0004130196967737914,9.434215376740256e-05,0.00021757466014072423,6.157459598437329e-05,9.450047222881793e-05,0.011159496362437482,0.006932739074259477,0.010347432979201548,0.012217961490176793,0.004820719929096035,0.005489044460991884,0.005097596003448441,0.013124504832810113,0.017865967026820168,0.007846948870668474,0.015000266246653524,0.004800068294022338,0.009594592492415314,0.008502472391722743,0.003054485628989534,-0.0019135589738063826,7.788616936447847e-06,-0.0026020541035729557,0.019956914401050973,0.0001245343590632554,4.806287107176415e-05,0.00010706936925906782,0.00014927858297544312,2.3239340634783678e-05,3.012960909474568e-05,2.5985485014373522e-05,0.000172252627106456,0.00031919277780342544,6.157460657888524e-05,0.000225007987470493,2.3040655627278518e-05,9.205620509551231e-05,7.229203677200747e-05,9.32988245770359e-06,3.6617079462349363e-06,6.066255378272223e-11,6.770685557920858e-06,0.0003982784324108757,0.016134449393934415,0.004505649385008741,0.0028962392277048776,0.004787337888530884,0.0027077139075894997,0.004420696389297267,-0.000913441079402308,0.01428201909833029,0.009474012127334052,0.0028231517036798885,0.02139949049011358,0.006115247898038518,0.0032362123633618307,0.0002603204572454306,2.0300876380629642e-05,8.388201664096546e-06,2.2918604058963344e-05,7.331714605353598e-06,1.9542556566345894e-05,8.343746055396537e-07,0.00020397606952507114,8.975690578887269e-05,7.970185541990658e-06,0.00045793819323646146,3.7396256854464516e-05,1.0473070460775965e-05,0.0
2018-07-26,-0.01013667735405576,0.0021273568552171657,-0.005413855982753922,0.0033016438838325006,-0.010186590029959397,-0.002803506951510072,-0.003774380660289091,0.0001027522277802269,4.525647189439469e-06,2.9309836602000434e-05,1.0900852335648558e-05,0.00010376661643846818,7.859651227165296e-06,1.4245949368764316e-05,0.01811101409990793,0.0006409323631126826,0.009927687396767021,0.006190834838415621,0.007894061965771136,0.0013257049108774885,0.013217931593729706,0.009700051385035834,0.01926299933139822,0.0028660756864334076,0.008001735986281334,-0.003652501976954091,0.005325685764163895,0.01379130839583369,0.0065252850110602435,0.0027611107077224737,0.0013276791778702604,0.018749318505678143,0.0,0.00032800883172706387,4.107942940852076e-07,9.855897704792675e-05,3.8326435996540566e-05,6.231621431943445e-05,1.7574935107246897e-06,0.00017471371561651793,9.40909968723356e-05,0.0003710631432414483,8.214389840364728e-06,6.402777879414971e-05,1.3340770691653543e-05,2.8362928858617965e-05,0.00019020018726899286,4.257934447556748e-05,7.6237323402997e-06,1.7627319993502507e-06,0.0003515369444273649,0.0,-0.012068346950130112,0.01014561877494287,0.004323013425133341,0.0038780945292007933,0.0024078179806316124,0.001383259331713078,0.016380261328943622,0.0041282211191159155,0.028961447477937836,0.001870133947899822,0.01797853919774122,-0.0034051974104181253,0.0034944915507758153,0.0001456449981087148,0.00010293358032647328,1.8688445073883105e-05,1.5039617177417123e-05,5.797587427852896e-06,1.913406378771311e-06,0.0002683129612044859,1.7042209608314664e-05,0.0008387654400173519,3.497400983087374e-06,0.00032322787168471756,1.1595369403918306e-05,1.2211471198443562e-05,0.0
2018-07-31,0.005463423123284643,0.0054021732696984456,0.0018872360199348873,0.0049547216264152726,-0.01324190488266616,0.009568230170702954,-0.0004080962367457442,2.9848992224041326e-05,2.9183476035844395e-05,3.5616597949396744e-06,2.4549266395267202e-05,0.00017534804492157788,9.155102859955028e-05,1.665425384460385e-07,0.0005702300993846534,0.00620211818634691,0.003650076944903167,0.009111680351255813,0.0016831606828991452,0.001847591685027702,0.0011942604939724898,0.00280785018376104,-0.01107594639989704,-0.004220328047610381,0.006115635283926195,0.00660516390376542,0.00010763547042343185,-0.009153762843182364,-0.0010620852685356956,0.004909623819342017,-0.006376783247523931,-0.005278687200239627,-0.012339425372512057,3.251623662442317e-07,3.846626999741508e-05,1.3323061703713637e-05,8.302271882346126e-05,2.8330298844575166e-06,3.4135950345835034e-06,1.4262581274634154e-06,7.884022654446906e-06,0.0001226765886533922,1.7811168829446848e-05,3.7400994926003035e-05,4.362819019560564e-05,1.1585394493273472e-08,8.379137418922607e-05,1.1280251176405405e-06,2.4104406047450497e-05,4.066336458590185e-05,2.786453855797367e-05,0.00015226141852379431,-0.018722657865008874,-0.006919676912270272,0.016676343768491236,0.002704873909373771,-0.0016326424319685483,0.0042504817456362224,-4.700822057113478e-05,-0.006907826154988601,0.000801937733070776,0.01015082734188608,0.014699753226732665,0.005700750785753232,-0.0011638478185480622,0.0003505379175301786,4.7881928570206246e-05,0.0002781004414848965,7.316342865610948e-06,2.6655213106641756e-06,1.8066595069986748e-05,2.209772801264459e-09,4.7718062187544596e-05,6.431041277226953e-07,0.00010303929572478201,0.0002160827449268374,3.249855952126609e-05,1.3545417447390832e-06,0.0
2018-08-02,0.01230189595400201,0.001975848209123865,-0.01733162886984502,-0.011383683886327751,0.004215459969949295,-0.002281065188983257,-0.007625303806947178,0.00015133664406309102,3.903976145497985e-06,0.0003003853592820454,0.0001295882588238381,1.777010275824491e-05,5.2032583963912226e-06,5.814525814824313e-05,-0.02044657360349696,-0.022556714427128758,-0.009172269170459888,-0.02774570596046019,-0.01763047163702082,-0.007516203886419994,-0.002046929503187897,-0.010916011134239203,-0.0079327595912329,-0.00947786461759897,-0.007089492733449788,-0.005329211779360342,-0.0009437876988364755,-0.0006591666208460035,-0.015473357734745272,-0.007455821720463923,0.002488178517269305,0.008175307091404856,-0.021088065429271368,0.00041806237212321866,0.0005088053657470386,8.413052173536892e-05,0.000769824199244316,0.00031083353014379556,5.649332086223502e-05,4.189920391021051e-06,0.00011915929908283425,6.292867473229757e-05,8.982991770953446e-05,5.026090721763735e-05,2.8400498189273024e-05,8.907352204750498e-07,4.345006340375389e-07,0.00023942479958740133,5.5589277527341615e-05,6.191032333800477e-06,6.683564603877453e-05,0.0004447065035492302,-0.025280879133837798,-0.010054731618100185,-0.009545536884426572,-0.016110387828256592,-0.0036031168548632513,-0.015286366691288166,-0.008005196832778597,-0.0223424385585535,-0.010087424945383406,-0.00570878951974731,-0.011269040362924334,-0.005560629830737672,-0.0012151959699892925,0.0006391228497797153,0.00010109762791202356,9.111727441194815e-05,0.00025954459597683815,1.2982451069799647e-05,0.00023367300662052433,6.408317633152848e-05,0.0004991845607427382,0.00010175614202874341,3.2590277780776725e-05,0.0001269912707012178,3.092060411448968e-05,1.4767012454782176e-06,0.0
2018-08-07,0.009136323801674465,-0.00819045663428313,-0.050278899447378816,-0.003149786167584964,-0.01345040119117954,-0.014340155255920653,0.01420186999217378,8.347241260904334e-05,6.708357987807254e-05,0.00252796772963963,9.921152901509576e-06,0.00018091329220368399,0.00020564005276390874,0.00020169311127460606,0.003959381558832065,0.007112118839558202,0.008024781005414055,0.007516233710967685,0.005139658925099785,0.002355056170606289,0.005652152472942485,0.007068612029358749,0.00360440657798266,0.004587874199312213,0.006994275555978756,0.015858069887059144,0.001270284241201845,-0.0027106030681759664,-0.0005384828266797589,0.0013085309148789318,-0.009606176384715816,-0.004628271062649634,0.03834276326112509,1.5676702328419435e-05,5.0582234387998706e-05,6.43971101848542e-05,5.6493769197887055e-05,2.641609386635788e-05,5.546289566710758e-06,3.194682757738985e-05,4.9965276021595215e-05,1.299174677940467e-05,2.104858966871468e-05,4.8919890552961944e-05,0.000251478380542852,1.613622053445747e-06,7.347368993204963e-06,2.8996375462902323e-07,1.7122531551938942e-06,9.227862473427181e-05,2.1420893029359976e-05,0.0014701674944986838,0.02938644047359521,0.007719305875630852,-0.0006924310191149438,0.00595642161697489,-0.0016206847494226577,-0.003695101430103399,0.006475709422717429,0.015314440378344722,-0.011768656516194053,0.006351468070458405,-0.0011342921923590712,-0.0030494399733438046,-0.0030823148045690226,0.0008635628837081547,5.958768320154899e-05,4.794607162325596e-07,3.547895847916577e-05,2.6266190570111825e-06,1.3653774578752185e-05,4.19348125274713e-05,0.00023453208410187523,0.00013850127619615676,4.034114665005261e-05,1.2866187776467483e-06,9.299084151027064e-06,9.500664554465372e-06,0.0
2018-08-08,0.0005833122153729386,0.0017655698915918334,-0.040714996709634216,-0.0004950922414431187,-0.01498470034899179,-0.0018315075041003912,-0.001632992747204361,3.4025314060328545e-07,3.117237042095598e-06,0.001657710957065525,2.4511632753717133e-07,0.00022454124454907468,3.3544197375760446e-06,2.6666653124220462e-06,-0.0011589398067103217,0.007508200740263695,-0.0035216638457254003,-0.02952968728479692,-0.0026332117326312,-0.0003659779931228304,-0.0027283572732785025,0.0016900439486427859,0.001305508693996303,-0.005330413588662389,-0.011200967729981137,0.0018127829983061576,-0.005459942366336393,-0.026493801446740847,-0.007625561243091679,-0.004433122081818269,-0.0036570363266350716,-0.003608500779067968,-0.0014245232530032748,1.3431414755777579e-06,5.63730783560963e-05,1.2402116242289416e-05,0.000872002431137897,6.933804028866606e-06,1.339398914502145e-07,7.443933410651705e-06,2.8562485483440993e-06,1.7043529500999329e-06,2.8413309026196644e-05,0.0001254616780880788,3.2861821989478625e-06,2.9810970643715053e-05,0.0007019215150993273,5.814918427214191e-05,1.965257139230474e-05,1.3373914694328539e-05,1.3021277872534132e-05,2.029266498347032e-06,-0.020359109439387155,-0.0008913822342847948,0.005870305088465447,0.0005606733442395276,0.0005875556541546837,0.008324205122237319,0.0083875787012864,0.003895566014741893,0.016127652668824793,0.007586623036130314,-0.0006613485317254552,0.0023318224326804096,-0.0004101912292369086,0.00041449333716494314,7.945622875985528e-07,3.446048183166332e-05,3.1435459894073587e-07,3.4522164672913825e-07,6.929239091708202e-05,7.035147647027326e-05,1.5175434575212035e-05,0.00026010118060625147,5.7556849092343144e-05,4.373818804154154e-07,5.437395857551583e-06,1.682568445428861e-07,0.0
2018-08-09,0.0004435966891709507,0.006226331565930713,0.008637792911057823,-0.002347727028402832,-0.004863231469507988,-0.004596331598473974,-0.013090588469580711,1.9677802264342906e-07,3.8767204768905205e-05,7.461146637432078e-05,5.511822199893193e-06,2.3651020326012826e-05,2.1126264163130315e-05,0.00017136350647991948,0.003363937481851267,-0.004495310571226736,6.361236444768073e-05,-0.014879678992021542,0.0007691637518532861,-0.0025830787889493828,-0.003326090034726604,0.005286041824332545,0.007603909820030006,0.006483101047281164,-0.014714219826535766,0.002332695677104215,-0.00525087073992731,0.006928620789097842,-0.002400150995007664,-0.005723040191685327,-0.0028173292226214754,-0.002958572819112578,0.00142452325300322,1.1316075381803841e-05,2.0207817131782843e-05,4.046532910624556e-09,0.0002214048469056072,5.916128771650235e-07,6.67229602992021e-06,1.106287491910762e-05,2.794223816859294e-05,5.7819444551148765e-05,4.203059918925813e-05,0.00021650826510361822,5.441469121980691e-06,2.7571643527424776e-05,4.8005786039118796e-05,5.76072479883628e-06,3.275318903564562e-05,7.937343948636926e-06,8.753153125991747e-06,2.0292664983468757e-06,0.02933070275833552,-0.0029997110154869047,0.003604443942336318,0.000981507778853627,-0.004863460432533036,-0.004269048419306793,0.0004877878916271973,0.008712553208082481,-0.003924158487303099,0.00012189446170982122,0.00448516736969461,0.004647395800769418,0.00764644748527207,0.0008602901242978308,8.998266176433477e-06,1.2992016133444978e-05,9.633575199501803e-07,2.365324737881443e-05,1.8224774406385833e-05,2.379370272181064e-07,7.590858340366834e-05,1.539901983347295e-05,1.4858259795527072e-08,2.0116726334173266e-05,2.159828772900922e-05,5.846815914502356e-05,0.0
2018-08-16,-0.008215694214204015,-0.006451611501110415,0.01503972780418484,-0.02494120497994455,-0.02294513901439877,-0.003005241484173182,-0.020467212265787037,6.749763142130532e-05,4.1623290961260176e-05,0.00022619341242397054,0.0006220637058516108,0.0005264794043900845,9.03147637819543e-06,0.0004189067779327833,-0.009895982701003838,-0.007286415034754103,-0.010116869192416469,-0.01395733106059432,-0.008408026548752915,-0.009124640625935616,-0.0013849471696831428,0.0017205560956051382,-0.0046881666874574665,-0.009164265749359912,-0.007373617657521776,-0.008365007950881537,0.004102439991266417,-0.004390578773290265,-0.0033785382940521302,-0.01835584791133124,-0.004071891613282143,0.012880840803508334,0.011219806442199545,9.793047361856721e-05,5.309184405869064e-05,0.00010235104225646545,0.00019480709033503095,7.069491044453386e-05,8.325906655247471e-05,1.918078662813348e-06,2.9603132781239975e-06,2.1978906889385913e-05,8.398376672489119e-05,5.437023735931692e-05,6.997335801831134e-05,1.6830013881942003e-05,1.927718196446705e-05,1.1414521004376678e-05,0.0003369371525439235,1.6580301310317456e-05,0.00016591605980532522,0.00012588405660042242,-0.036167928213950234,-0.018562340313361545,-0.005445860223163041,-0.01856543412181322,-0.04947822097936844,-0.027672599342939138,-0.014762943352299343,-0.04567715988113671,-0.03754697900952196,-0.015897538843846523,-0.020787282183045392,0.007916466736629078,-0.0012993129906860308,0.0013081190312894573,0.0003445604779090472,2.965739357022941e-05,0.00034467534413138665,0.002448094351283215,0.0007657727543948356,0.00021794449642319937,0.002086402934806925,0.0014097756327414827,0.00025273174129160906,0.0004321111005575564,6.267044559215464e-05,1.6882142477654775e-06,0.0
2018-08-28,0.0015079857542695655,-0.00541770774045641,-0.015948554290832632,-0.0033531234092332184,-0.0058814992938257815,0.0018841481792269417,-0.008146283809535347,2.2740210350799505e-06,2.9351557161001296e-05,0.00025435638396763597,1.1243436597547802e-05,3.459203394327317e-05,3.5500143612841992e-06,6.636193990549774e-05,0.01300303541595982,0.007114448299126196,0.012043078997199188,0.03231726814937323,0.0040889186928227015,0.00734445428406096,0.003809427579561749,0.01656221396095555,0.02866989764600024,0.004443809757951689,0.011809037862590278,0.010847829242990149,0.009659321730020869,0.01233150619968293,0.009290225796490583,0.005742709069242226,0.0019959302235789526,0.01733124458008733,-0.005336406294560042,0.00016907893002870536,5.061537460093962e-05,0.0001450357517327802,0.0010444058206384936,1.671925607651491e-05,5.394100873066139e-05,1.4511738483925685e-05,0.00027430693128847097,0.0008219630310321301,1.9747445164866652e-05,0.00013945337524009076,0.00011767539928507222,9.330249628405334e-05,0.00015206604515281857,8.630829534977909e-05,3.2978707453956916e-05,3.983737457395928e-06,0.0003003720386948065,2.8477232140620042e-05,0.02892557497777768,0.012937579267090004,0.01671699649201004,0.004312142668613618,0.012305132202667659,0.016533320928822696,0.00837534155257378,0.024267797664044046,0.010010922061608743,0.010073005189990374,-0.0010294510331845341,0.00914601659073532,0.005920452264192312,0.0008366888877950383,0.00016738095729223714,0.000279457971713876,1.8594574394478177e-05,0.00015141627852512864,0.00027335070093544657,7.014634612226898e-05,0.0005889260034629817,0.00010021856052360463,0.000101465433557573,1.0597694297247048e-06,8.364961947800573e-05,3.505175501257987e-05,0.0
2018-09-04,-0.002246803572209325,-0.00626571480473886,-0.05863250171298056,-0.01419680977915313,-0.025974113609426166,-0.018653362805258273,-0.013558882409270579,5.048126292092583e-06,3.925918201432373e-05,0.0034377702571226684,0.00020154940790545795,0.0006746545777953775,0.0003479479439445928,0.00018384329218842712,-0.01109284556494455,-0.0062476560718278725,-0.013220106078440451,-0.00274984024896414,2.133060301676775e-05,-0.011444712096155975,-0.005745375407127736,-0.008590286576027797,-0.014723662415394793,-0.0065583530969074285,-0.004022336923774007,-0.00366087437729097,-0.008338674822557152,-0.007821979781288999,-0.004412006377291978,-0.021752589386585055,0.0004844095658404279,-0.00010143363604869527,-0.020936220779839983,0.00012305122272770997,3.903320639184768e-05,0.00017477120472521817,7.561621394823164e-06,4.549946250589414e-10,0.0001309814349638989,3.3009338568828194e-05,7.379302345828337e-05,0.00021678623492250924,4.301199534371526e-05,1.6179194328355747e-05,1.3402001206305546e-05,6.953349779634855e-05,6.118336769889389e-05,1.946580027326508e-05,0.0004731751450213728,2.3465262747771184e-07,1.0288782522059172e-08,0.0004383253405422035,0.011627415904629132,-0.0011602640410396064,-0.00404339796215169,0.003759671293574505,-0.010491232328005083,0.005199778836103469,-0.00395853376081078,0.009366895408755975,0.006312846947270314,-0.00045224662551002724,0.0041262012431217835,-0.002824502036456949,0.0037586084581877136,0.0001351968006192225,1.3462126449295575e-06,1.6349067080332437e-05,1.4135128235728191e-05,0.00011006595576017895,2.7037699944389546e-05,1.566998953547874e-05,8.773872959857377e-05,3.985203657966012e-05,2.0452701028520682e-07,1.7025536698739752e-05,7.977811753949453e-06,1.4127137541960221e-05,0.0
2018-09-05,-0.011948048765594325,-0.001469401515885871,0.040567717451980935,-0.01190688612206772,0.005073306654699082,-0.006893956998863903,-0.005784821376851057,0.00014275586930502008,2.159140814887696e-06,0.0016457396992637585,0.0001417739371238889,2.573844041261399e-05,4.752664310218459e-05,3.3464158362072963e-05,-0.013999841860999366,-0.010050525471105931,-0.01555829219790196,-0.012393875321452258,-0.008031053573366066,-0.0118148822376315,-0.009318418227129881,-0.008664719460981884,-0.011146484604774522,-0.00915323308194258,-0.005911574842833394,-0.008538474777870009,-0.012067538937353111,-0.017259544912848132,-0.008905238972181985,-0.024592135968527773,-0.019828985845171752,0.004513158467038479,0.013132891451202411,0.0001959955721329902,0.00010101306224534911,0.000242060456115297,0.0001536081454837033,6.449782149827586e-05,0.0001395914422891003,8.68329182557064e-05,7.50773633375182e-05,0.00012424411904447542,8.378167585236805e-05,3.494671712242067e-05,7.290555153232229e-05,0.00014562549600453346,0.0002978918905986218,7.930328115166886e-05,0.0006047731514945574,0.0003931886796480217,2.0368599348601113e-05,0.00017247283786906537,-0.0179199756672076,-0.007768036197351526,-0.0036654519739623926,-0.010396209524759899,-0.038283012617245815,-0.0023845752518050992,-0.016490708271829833,-0.026424106177642414,-0.01657313796531978,-0.00956701105083429,-0.0031887340759540906,-0.01001325889497314,-0.006927617384999619,0.00032112552791331247,6.034238636336355e-05,1.3435538173424801e-05,0.00010808117248270844,0.0014655890550522024,5.686199131521352e-06,0.00027194345930659685,0.00069823338728732,0.00027466890201752387,9.152770044678543e-05,1.0168025007150788e-05,0.0001002653536977587,4.7991882632948956e-05,0.0
