Date,Returns_Nasdaq,Returns_S&P/TSX,Returns_S&P Merval,Returns_S&P Lima General,Returns_Bovespa,Returns_S&P CLX IPSA,Returns_FTSE BIVA Real Time Price,Volatility_Nasdaq,Volatility_S&P/TSX,Volatility_S&P Merval,Volatility_S&P Lima General,Volatility_Bovespa,Volatility_S&P CLX IPSA,Volatility_FTSE BIVA Real Time Price,Classification_1D_Americas
2018-11-21,-0.0387666157440684,-0.003998614277315938,-0.02758200188463784,-0.01619214838934385,-0.014176726759090572,-0.012119034737082252,-0.018279215255819447,0.0015028504962482521,1.5988916138754858e-05,0.0007607668279641654,0.0002621856694625306,0.0002009795816019147,0.00014687100295860628,0.0003341297103685824,0
2018-11-23,-0.004787484074527424,-0.005599609393356694,0.015103982383187312,-0.012639606126744678,-0.011977157453918157,0.002393568697750366,-0.010001213098056336,2.2920003763853704e-05,3.135562535816852e-05,0.00022813028383163268,0.0001597596430392416,0.00014345230067594727,5.7291711108503835e-06,0.00010002426343273361,0
2018-11-26,0.020384561367608994,0.00012790032318926755,0.01320487020708924,0.004251531935907287,-0.00795221245305633,-0.0014249342503069391,-0.03975438008892679,0.00041553034214981705,1.635849267191909e-08,0.00017436859718607305,1.8075523802039563e-05,6.323768289854418e-05,2.0304376176977985e-06,0.0015804107362548587,0
2018-11-27,0.00011295765511929134,-0.00457727507749902,-0.006792931151422869,0.001286154166058085,0.02703147785933662,-0.0010290833880940403,0.008803429624292683,1.2759431850048765e-08,2.0951447135093657e-05,4.614391362797123e-05,1.6541925388685683e-06,0.000730700795259806,1.059012619651109e-06,7.750037314987401e-05,0
2018-11-28,0.029067809736489376,0.015086285486142388,0.007011011839893404,0.010906643530078813,0.015355214708258047,-0.0027298572941077508,0.030161825993108977,0.0008449375628767465,0.00022759600976939048,4.91542870191255e-05,0.00011895487309221003,0.00023578261873670426,7.452120846193291e-06,0.0009097357472385843,0
2018-11-29,-0.002540390114354681,0.0015010562572690565,0.010984242979699774,0.004997021643129851,0.005129620492420779,0.008231316538818164,0.0204816024449533,6.45358193311099e-06,2.253169887486588e-06,0.00012065359383708378,2.497022530190816e-05,2.6313006396263195e-05,6.775457196222144e-05,0.00041949603871311707,0
2018-12-03,0.02288983086480139,0.00531295003212949,0.01282016038440272,0.0030078601995909603,0.001225422088399775,-0.0009235456269014598,0.00318240586827321,0.0005239443570192144,2.8227438043904754e-05,0.0001643565122818089,9.047222980283372e-06,1.501659294738066e-06,8.529365249688104e-07,1.0127707110419763e-05,0
2018-12-04,-0.038785949113402864,-0.013935621949961733,0.002178329343530603,0.004670980629362672,-0.013404966368843878,-0.0004970497482144414,-0.006292682255779753,0.0015043498486274763,0.00019420155913225525,4.745118728886467e-06,2.1818060039881304e-05,0.00017969312334983542,2.4705845220003963e-07,3.9597849972205365e-05,0
2018-12-06,0.0041682119637523295,-0.008439217449715779,0.001922843962304231,-0.006680045358398408,0.0025018326003783385,-0.005458529900109092,0.003953664044386102,1.737399097476805e-05,7.122039116358729e-05,3.6973289033698346e-06,4.4623005990260116e-05,6.259166360315839e-06,2.979554867038497e-05,1.5631459375871472e-05,0
2018-12-07,-0.030939914964533907,-0.009543283762304604,-0.014769443483847847,0.004251178805770639,-0.008261754374793628,-0.005180273338422179,-0.0024618715614610305,0.0009572783380125892,9.107426496786673e-05,0.00021813646082257564,1.8072521238633475e-05,6.825658534942165e-05,2.683523186076767e-05,6.060811585130572e-06,0
2018-12-10,0.007319651259668159,-0.004528617408944438,-0.025581157617561336,-0.01052349008971565,-0.02528434411762426,-0.011771554798282147,-0.011712058318202004,5.357729456316167e-05,2.050837563659463e-05,0.0006543956250545164,0.0001107438436683435,0.0006392980574584406,0.00013856950236895943,0.00013717231004896474,0
2018-12-11,0.0016082779951575223,-0.0041127948704574235,0.006079964423059501,0.0022222867165502865,0.005860695105078572,0.007270427820813629,-0.010457798912102629,2.5865581097078992e-06,1.6915081646460897e-05,3.696596738566925e-05,4.938558250555853e-06,3.434774711469193e-05,5.285912069766082e-05,0.00010936555808597493,0
2018-12-12,0.009412600190310212,0.007825270340359996,0.00452353032125834,4.8843144926145554e-05,0.006424585383373468,0.009189195501878704,0.0,8.859704234262784e-05,6.123485589971784e-05,2.046232656734358e-05,2.3856528062764583e-09,4.127529734825602e-05,8.444131397174781e-05,0.0,0
2018-12-13,-0.003952406935082496,-0.002215119308944663,-0.0019832164224822422,-0.002316959256354191,0.00985049294454019,0.008063430000253467,0.015066893726008904,1.562152058048821e-05,4.906753552859481e-06,3.933147378403263e-06,5.368300195605365e-06,9.703221125043606e-05,6.501890336898763e-05,0.00022701128655084647,0
2018-12-14,-0.022831976713911677,-0.01058301086021824,0.0028862436508793354,-0.00667388504999937,-0.004427007367089697,0.0008233044027535812,-0.0049297960834250466,0.000521299160664605,0.00011200011886749722,8.330402412241275e-06,4.454074166060509e-05,1.9598394228266454e-05,6.77830139593431e-07,2.4302889424152928e-05,0
2018-12-17,-0.022980432254765516,-0.01605271347307905,-0.04005390033934757,0.0028689782302496725,-0.012079525654601126,-0.011510049753382476,-0.023608284379445132,0.0005281002666158673,0.0002576896098487737,0.001604314932394387,8.231036085646544e-06,0.00014591494004016675,0.00013248124532533998,0.000557351091340753,0
2018-12-18,0.0044616549606531115,0.0037693489347019903,-0.0037127162473287356,0.001480478746009728,0.002427606532943416,0.002285272536867534,0.013975092013333943,1.9906364987920518e-05,1.4207991391539029e-05,1.3784261933178769e-05,2.191817317386537e-06,5.893273478789553e-06,5.2224705677609744e-06,0.00019530319678115016,0
2018-12-19,-0.021922238201904455,-0.010657348973558073,0.006394473993842191,-0.001955281029588187,-0.010865886666740278,-0.0013513581639462736,0.010096394526501636,0.0004805845277810391,0.00011357908714419932,4.08892976579241e-05,3.823123904667441e-06,0.00011806749305444414,1.8261688872642439e-06,0.00010193718243477219,0
2018-12-20,-0.01646802931861281,-0.008610257507851802,-0.02450780925077327,-0.0017730877015164888,-0.004738430444991892,-0.011128401059296668,0.006450604399411586,0.00027119598963869105,7.413653435151832e-05,0.0006006327142722878,3.1438399972690253e-06,2.2452723082026063e-05,0.00012384131013655519,4.1610297117708105e-05,0
2018-12-21,-0.03038783276011044,-0.014697593831998569,-0.027240314967612284,-0.004632059556067083,0.005006853925488468,0.0019690221550407003,-0.0051215743955472706,0.0009234203798564413,0.00021601926445040238,0.0007420347595347218,2.1455975730952382e-05,2.5068586231179284e-05,3.877048247041124e-06,2.623052428912539e-05,0
2018-12-27,0.03818469707376502,0.016353722840287698,0.036655293301906505,0.010975420828692418,-0.002769388940830949,0.0014446449022138283,-0.0010915736353560815,0.0014580710906151987,0.0002674442507369475,0.0013436105270487918,0.00012045986236689536,7.669515105596766e-06,2.0869988934924016e-06,1.1915330014044916e-06,0
2018-12-28,0.0007596475600795002,0.004001103015178134,0.025855149654627933,0.005101303367578568,0.02800346820205014,0.0068356647015987235,0.0011390063402151689,5.770644155347378e-07,1.6008825338067553e-05,0.0006684887636632068,2.602329604806844e-05,0.0007841942313432333,4.672631191268277e-05,1.2973354430503531e-06,0
2019-01-02,0.012286576104736465,0.008761951749987267,0.026197645489435466,0.0032642823109425047,0.034939467536951235,0.0038980383251602073,0.0201090255591274,0.00015095995237748107,7.677179846910494e-05,0.0006863166291901384,1.0655539005532138e-05,0.0012207663917656692,1.5194702784417794e-05,0.00040437290893763903,0
2019-01-03,-0.03083401153100896,-0.009412564139847614,-0.0010138068088123753,-0.006484688140046222,0.006046815374878263,0.000737235905962933,-0.004145952577100635,0.0009507362670943936,8.859636368674526e-05,1.027804245594332e-06,4.2051180273656125e-05,3.6563976177864144e-05,5.435167810409865e-07,1.7188922771567398e-05,0
2019-01-04,0.04172574011523182,0.01493566204295663,0.03907600663884538,0.011702324135003791,0.003020639683960612,0.011639589268276657,0.00929277558151353,0.001741037388163866,0.00022307400066141542,0.0015269342948390884,0.00013694439016069223,9.124264100317666e-06,0.00013548003833418112,8.635567800837412e-05,0
2019-01-07,0.012475829838934272,0.005358325342636731,0.021665251395266902,0.0011118932126540667,-0.0015473469361702871,0.00016571508989430967,0.00898952295393276,0.00015564633017004273,2.8711650477543042e-05,0.0004693831180201145,1.2363065163461818e-06,2.3942825408755744e-06,2.7461491018679136e-08,8.0811522939284e-05,0
2019-01-08,0.010713997753122874,0.0069407697852276184,-0.0029020692515092737,-0.005786000578584868,0.0036248685809778846,0.006571731508037443,0.016399678844301283,0.000114789747853922,4.817428521152864e-05,8.422005940555595e-06,3.347780269538442e-05,1.3139672229360622e-05,4.318765501373208e-05,0.00026894946619622305,0
2019-01-09,0.008676186400831799,0.013572518062903103,0.025628751200131132,0.009615789551982083,0.01703292006973962,0.007671084515844365,0.0027354254430617237,7.527621046197864e-05,0.000184213246567831,0.0006568328880782229,9.246340870800778e-05,0.0002901203661021388,5.884553764922718e-05,7.482552354549427e-06,0
2019-01-10,0.004159739775176712,0.006648689407003614,0.011719850117695796,0.006785198486794416,0.002059557123044007,0.0063318794532539815,-0.0003260570178928299,1.73034349971872e-05,4.420507083080207e-05,0.00013735488678125418,4.603891850519723e-05,4.241775543081306e-06,4.009269741053994e-05,1.0631317891716519e-07,0
2019-01-11,-0.0020920509722240632,0.0023918782746617778,-0.008312802591723182,-0.004175388402510419,-0.00157897015692404,0.010314780542148287,-0.0031761790943462737,4.376677270383648e-06,5.7210816807990026e-06,6.910268692895965e-05,1.7433868311818505e-05,2.4931467564567275e-06,0.00010639469763268091,1.0088113639362315e-05,0
2019-01-14,-0.009454290952154519,0.0024302437088986775,-0.0033510811803870114,0.002633522378564859,0.008674814674350386,0.0007973834295974167,-0.0017726797503907427,8.93836174079908e-05,5.9060844846416e-06,1.1229745077544006e-05,6.935440118401912e-06,7.525240963432478e-05,6.358203337965384e-07,3.142393497445386e-06,0
2019-01-15,0.016928263422544693,0.004713248866354588,-0.006198988629990597,-0.006649826913253996,-0.004434314803296616,0.003125506338488605,0.0035084390735016084,0.00028656610250306456,2.2214714876192806e-05,3.84274600347527e-05,4.422019797623717e-05,1.9663147774735504e-05,9.768789871932445e-06,1.2309144732472824e-05,0
2019-01-16,0.0015506636105046775,0.004309376730360547,0.014361317050316942,0.0022310585357100798,0.003576568294206334,0.00836659042101811,0.005189273691442741,2.4045576329434023e-06,1.857072780417296e-05,0.0002062474274197241,4.977622189764805e-06,1.2791840763122004e-05,6.999983527307199e-05,2.6928561444699773e-05,0
2019-01-17,0.0070542532883108985,0.006593152149953872,0.006286585222143975,0.003928022487354084,0.010097901808765911,0.0031082446873865886,0.0023722414249071435,4.9762489455645124e-05,4.346965527244136e-05,3.952115375527901e-05,1.5429360661159365e-05,0.00010196762093947786,9.661185036666952e-06,5.627529378045475e-06,0
2019-01-18,0.01020954401342532,0.006069810426827581,0.024155484555292896,-0.004371894746266781,0.007793278338769063,0.007897444431539658,0.006805664589061135,0.0001042347889620688,3.684259861762482e-05,0.0005834874341009937,1.9113463672435084e-05,6.073518726552709e-05,6.236962854925675e-05,4.631707049880067e-05,0
2019-01-22,-0.019298646564171712,-0.004589106276703731,-0.03059656940309714,-0.0030562622751724344,-0.010397583212068207,-0.014321712194105949,-0.011252630455455472,0.0003724377592088166,2.105989641888158e-05,0.00093615005923854,9.340739094642185e-06,0.0001081097366518826,0.00020511144017080303,0.00012662169216704402,0
2019-01-23,0.0007688912682488292,-0.001670713536107079,0.022549566888098803,0.0026975472070815787,0.01518334926929968,0.000298041352203906,-0.0012244234664418605,5.911937823892931e-07,2.79128371973142e-06,0.000508482966840842,7.276760934433625e-06,0.00023053409503354314,8.882864762353274e-08,1.4992128251735018e-06,0
2019-01-24,0.006766319177205302,0.004752525499493656,0.00343816648115147,0.006383437226243943,0.011522252735684416,0.0022389469482270207,-0.00231815011985234,4.578307520781624e-05,2.2586498623337427e-05,1.1820988752113483e-05,4.074827082139697e-05,0.00013276230810498703,5.0128834369750895e-06,5.373819978171419e-06,0
2019-01-28,0.001723261627651836,0.006382403577788354,-0.0028160010354202863,0.008741045680502647,-0.023126428740318766,0.005719688986198026,0.0018234623813928339,2.9696306373372546e-06,4.073507542976558e-05,7.929861831488124e-06,7.640587958863398e-05,0.0005348317062810418,3.2714842098835e-05,3.3250150563548246e-06,0
2019-01-29,-0.008133812733423326,0.00548089418911529,0.019059307449745197,0.008860916437219774,0.002040998599480099,-0.005551646742567851,0.0017527897432559614,6.615890958239944e-05,3.0040201112277755e-05,0.00036325720046391274,7.851584010739157e-05,4.165675283079725e-06,3.082078155426423e-05,3.072271884063299e-06,0
2019-01-30,0.021786188944387795,0.0013836252990540425,0.014756316368705717,0.0012914957064015,0.01408905388044904,-0.005075861732410038,-0.0013143041978207174,0.000474638028720565,1.9144189681823887e-06,0.0002177488727733323,1.6679611596535094e-06,0.00019850143924619618,2.5764372326544632e-05,1.7273955244091593e-06,0
2019-01-31,0.013633306675912608,0.0036132016108720486,0.007954326567536337,0.0061428840179814925,0.0040948665686121105,0.003199943438044982,0.009475880739398248,0.0001858670509194833,1.3055225880808367e-05,6.32713111430144e-05,3.7735024058372445e-05,1.676793221473712e-05,1.023963800668714e-05,8.979231578729869e-05,0
2019-02-01,-0.002447476746971914,-0.0022089163747781465,0.007485897494242313,0.0050967248455662945,0.0047834973801939035,0.008723111182496924,-0.00551574610249442,5.990142426968223e-06,4.879311550763029e-06,5.603866129430334e-05,2.597660415141277e-05,2.288184718632194e-05,7.60926687022029e-05,3.042345506718239e-05,0
2019-02-04,0.011443244626526523,0.006172583288806615,0.014784210890348573,0.0076693274457495944,0.0074115890304623155,0.003653707649675697,0.0,0.00013094784758252816,3.8100784457254686e-05,0.00021857289165030136,5.8818583470128e-05,5.493165195646933e-05,1.3349579589298705e-05,0.0,0
2019-02-05,0.007403624423970858,0.00641241411048204,0.00875600819718274,0.0032869674576994157,-0.002823770286678802,-0.001168246857801483,0.01303674707805932,5.481365461121782e-05,4.1119054724309174e-05,7.666767954913134e-05,1.080415506797496e-05,7.973678631930083e-06,1.3648007207630385e-06,0.00016995677437728823,0
2019-02-06,-0.0036271643702471003,0.0006124463027660767,-0.019945855082192224,0.0007356824834030686,-0.03809796988225513,-0.007349673451215494,-0.009895517851687153,1.3156321368790045e-05,3.7509047377183694e-07,0.00039783713495981335,5.412287163861064e-07,0.0014514553091492192,5.401769983950187e-05,9.792127355305912e-05,0
2019-02-07,-0.011852536171072745,-0.0005697793643829178,-0.022094835202737778,-0.010603088012800178,-0.0024333228963614134,7.923747752539556e-05,-0.004216654739185511,0.00014048261368658775,3.246485240766018e-07,0.00048818174263614054,0.00011242547540718682,5.921060317956698e-06,6.278577844587566e-09,1.778017718949563e-05,0
2019-02-08,0.0013436992135952269,-0.00446952863117154,0.020257402599989253,-6.792856280541867e-05,0.009876285158969992,-0.0088562243025454,-0.009912335184109437,1.8055275766164312e-06,1.997668618486214e-05,0.00041036236009805137,4.614289644809709e-09,9.754100854129092e-05,7.843270889699575e-05,9.825438880213388e-05,0
2019-02-11,0.0013282123805832822,-0.004133050433516072,0.00975743539868673,-0.008721257142727533,-0.009802140078197314,-0.0007476177009162917,0.0025776415298572027,1.7641481279347097e-06,1.708210588598739e-05,9.520754555954486e-05,7.6060326149576e-05,9.608195011260204e-05,5.589322267233618e-07,6.64423585644458e-06,0
2019-02-12,0.014495074640386577,0.0046938740723830395,0.01772828278292502,-0.0006447485505401555,0.0184178864674997,0.001823429052756043,-0.003846289117973759,0.00021010718883037805,2.203245380738974e-05,0.00031429201043135574,4.157006934236314e-07,0.0003392185419297086,3.3248935104348e-06,1.4793939979043356e-05,0
2019-02-13,0.0007819346539292788,-0.00098308770989364,-0.01731835961212429,0.0014706907249597632,-0.003395659739027469,0.00032121833003126936,-0.01928319338586372,6.114218030155009e-07,9.664614453439218e-07,0.0002999255796548578,2.162931208482674e-06,1.15305050632521e-05,1.0318121554807749e-07,0.00037184154715661833,0
2019-02-14,0.0008890446050784229,0.004421719118747373,0.009320364087151038,0.002972505050972136,0.022419525919461884,-0.0018990993350555749,0.008869518327746784,7.904003098190489e-07,1.9551599965096047e-05,8.686918671705479e-05,8.835786278054861e-06,0.0005026351424534233,3.6065782844085264e-06,7.866835536623611e-05,0
2019-02-15,0.006094223997110075,0.009022640489666266,0.0022501963921131175,0.008679999087052453,-0.005001519061155366,0.0043503263607246045,0.007018934208907748,3.71395661269523e-05,8.140804140576512e-05,5.06338380307889e-06,7.534238415123141e-05,2.501519291910045e-05,1.892533944481538e-05,4.926543742897544e-05,0
2019-02-19,0.0019252372383345357,0.0062437891038042434,-0.03193449014754518,0.0012982441713476874,0.001362809853057611,-0.002506922231811327,-0.0014454076687482284,3.70653842386999e-06,3.89849023727846e-05,0.0010198116609836602,1.6854379284382436e-06,1.8572506955909075e-06,6.284659076349885e-06,2.0892033288761883e-06,0
2019-02-20,0.0003071601730892023,0.00586826038349584,0.005803098331291515,0.010217132846162191,-0.011472598079787955,0.004480960668182752,0.005236773808585509,9.434737193218873e-08,3.4436479928506747e-05,3.3675950242638365e-05,0.00010438980359612631,0.00013162050670035427,2.0079008509800817e-05,2.7423799922287173e-05,0
2019-02-21,-0.003933431165859295,-0.0018968477938702496,-0.01800516191847701,-0.00994632648060665,0.004000480843965153,0.0052757730470813615,0.008517698821334994,1.5471880736553215e-05,3.598031553110433e-06,0.00032418585571057466,9.892941045881707e-05,1.600384698293214e-05,2.7833781244310152e-05,7.255119321097154e-05,0
2019-02-22,0.009047782443917862,0.0007590460374426215,0.021922580800784606,0.00667639785169514,0.009793834507732958,0.008202890624966331,0.0032413121473053802,8.186236715246827e-05,5.761508869573456e-07,0.0004805995489669298,4.4574288274119484e-05,9.591919436486086e-05,6.728741460516053e-05,1.0506104436269415e-05,0
2019-02-25,0.0035804308240066337,0.002745243077082286,-0.008626117872815984,5.155491572414998e-05,-0.006621386798277556,-0.0007716436848612247,-0.0010306969319355613,1.2819484885496821e-05,7.536359552268217e-06,7.440990955571534e-05,2.657909335324207e-09,4.3842763132404306e-05,5.954339763862091e-07,1.0623361655013791e-06,0
2019-02-26,-0.0006885684669361096,0.0006773553766005825,-0.008441334139304273,-8.949324939912995e-05,0.003726081203648639,-0.0007576290408341514,-0.0010205398531774204,4.7412653365874435e-07,4.588103062097169e-07,7.125612205138381e-05,8.009041688014873e-09,1.3883681136183693e-05,5.740017635152763e-07,1.041501591923391e-06,0
2019-02-27,0.0006885684669360702,0.0003976080104126249,-0.019088150188080622,0.0004848213805391718,-0.0030373016013023513,-0.018980799604038916,-0.0070826849845434595,4.7412653365869e-07,1.5809212994428602e-07,0.0003643574776027223,2.3505177102790843e-07,9.225201017273828e-06,0.00036027075360868386,5.016442659027739e-05,0
2019-02-28,-0.0029164201754393053,-0.004694877971395664,-0.024622591924344416,0.0022702301128004376,-0.017865487016569617,-0.015956992016277583,-0.009845583474765376,8.505506639709428e-06,2.2041879166296263e-05,0.0006062720330727909,5.153944765065888e-06,0.0003191756263392175,0.0002546255942075465,9.693551395857305e-05,0
2019-03-01,0.008315808866381218,0.004318429925335505,-0.019056013157848887,-0.002643672526777387,-0.010305683571682912,-0.002438887047086481,-0.004586718020497075,6.915267710218448e-05,1.8648837020033215e-05,0.0003631316374721099,6.989004428837534e-06,0.00010620711387965506,5.948170028446214e-06,2.1037982199552602e-05,0
2019-03-06,-0.011853422939812258,0.001481328814872062,-0.04517348166027422,0.0012364942302437783,-0.0040991260706304995,-0.0035306231022583867,-0.01661165846342631,0.00014050363539006748,2.194335057770268e-06,0.0020406434453111313,1.528917981426154e-06,1.6802834542922638e-05,1.2465299490200635e-05,0.00027594719690552294,0
2019-03-07,-0.011308184866205625,-0.002212229249467827,0.0259277637799195,-0.00272678933817343,0.0013046454647297379,0.00014268198397815625,-0.00482576229362768,0.00012787504496828192,4.8939582522009855e-06,0.0006722489346273055,7.435380094776293e-06,1.7020997886398737e-06,2.035814855194284e-08,2.3287981714598688e-05,0
2019-03-08,-0.00180719690982746,-0.0037625556357170175,-0.005130355651016557,-0.0013691144301096307,0.010806356972274443,0.0034448152047555094,-0.0009960918868683476,3.2659606708899203e-06,1.415682491186589e-05,2.6320549105917523e-05,1.874474322734419e-06,0.00011677735101222446,1.1866751794914741e-05,9.92199047084945e-07,0
2019-03-11,0.020045839680408652,0.006854955360889361,0.02306946640378531,0.007692668912110905,0.027531316100296854,0.004609301077684017,0.0063346089667592476,0.00040183568849264605,4.6990412999785794e-05,0.0005322002801553792,5.917715499135757e-05,0.0007579733662144648,2.124565642473904e-05,4.012727076174666e-05,0
2019-03-12,0.0043434991813672925,0.001886927604269849,-0.004451651225419158,0.004121458519342606,-0.0020321162950224943,-0.0018680173194658535,-0.0024028939591578466,1.886598513853834e-05,3.5604957837555522e-06,1.9817198632775894e-05,1.6986420326661744e-05,4.129496636495949e-06,3.489488705824393e-06,5.773899378957271e-06,0
2019-03-13,0.00687919532702792,0.0008244899361743642,0.01130398074335155,0.0071615209912417425,0.010938848070961698,0.004536489676950167,0.003869784414983028,4.732332834740277e-05,6.797836548528072e-07,0.00012777998064606268,5.128738290799611e-05,0.00011965839711958246,2.0579738589075432e-05,1.4975231418445535e-05,0
2019-03-14,-0.0016367365824329707,-0.0038725111612777276,-0.014583373133512082,-0.003464130857398083,-0.003027712442593592,-0.002393003776141278,-0.003682944921241636,2.678906640274361e-06,1.4996342694220574e-05,0.000212674771951242,1.2000202597177577e-05,9.167042635036056e-06,5.726467072626415e-06,1.3564083292899561e-05,0
2019-03-15,0.007519912194384369,0.003276666940185232,0.011936368596327074,0.004584789231070646,0.0053807616344980855,0.004391573668864765,0.010557895917693908,5.654907941125074e-05,1.073654623690285e-05,0.00014247689526738315,2.1020292293341364e-05,2.895259576728651e-05,1.9285919289066334e-05,0.00011146916620885768,0
2019-03-18,0.0033759689273329496,0.006854865053652069,0.029221920359045295,0.004078373866823211,0.008607452291488966,5.258946784422876e-05,0.0,1.1397166198317586e-05,4.698917490378038e-05,0.000853920629470386,1.663313339758651e-05,7.408823495025866e-05,2.7656521281391704e-09,0.0,0
2019-03-19,0.0012306896653243974,-0.003900808504452111,-0.016335079181281166,0.006166272969732656,-0.004068508783708131,-0.0035145453161369742,0.003552237721403598,1.5145970523362773e-06,1.5216306988405916e-05,0.00026683481185872535,3.8022922337255585e-05,1.655276372311021e-05,1.2352028779180344e-05,1.2618392829362626e-05,0
2019-03-20,0.0006471235584660276,-0.0012696389292741334,0.010726826054234013,0.0028712699915617364,-0.01565591687801762,-0.011493082974309498,0.017133068719362182,4.187688999217343e-07,1.6119830107283678e-06,0.00011506479719779365,8.244191364442934e-06,0.00024510773329139695,0.00013209095625436285,0.00029354204374238687,0
2019-03-21,0.014131787081851251,0.0047531647869984055,-0.016185473363006027,-0.0025382205041420505,-0.013472504439654257,0.0030914455987582357,0.0021705469932326014,0.0001997074061267779,2.2592575492361597e-05,0.0002619695479845776,6.442563327647125e-06,0.00018150837587650368,9.557035890081666e-06,4.711274249831087e-06,0
2019-03-22,-0.02536033131897622,-0.009603610901006806,-0.04053734313931487,-0.006273682631622865,-0.03144160203748466,-0.00980782951272447,-0.02235916563826386,0.0006431464046082461,9.222934233793675e-05,0.0016432761887945583,3.93590937623264e-05,0.0009885743386835596,9.61935197506691e-05,0.0004999322880393193,1
2019-03-25,-0.0006806193898951725,-0.001459795707497704,0.010253702649243879,-0.0012568999571224222,-0.0007790946887358406,-0.003164322340444545,0.00949345121870698,4.632427539012768e-07,2.1310035076287218e-06,0.00010513841801911094,1.579797502214347e-06,6.069885340163964e-07,1.0012935874236445e-05,9.012561604196903e-05,0
2019-03-26,0.007045498515954985,0.005542979622760887,-0.016376653715446964,0.002255482566715609,0.017410702858286258,-0.0005065285473574691,0.0025133965773796196,4.9639049338323896e-05,3.0724623098342426e-05,0.0002681947869156628,5.087201608758031e-06,0.00030313257401953726,2.565711692880679e-07,6.317162355183586e-06,0
2019-03-27,-0.006273292652009648,-0.0014017728555743671,-0.013978441642271692,-0.0015794464942882303,-0.03636958721141853,-0.0032320243319790896,0.0027460805871318585,3.935420069775825e-05,1.9649671386251157e-06,0.0001953968307463953,2.4946512283193807e-06,0.0013227468739289783,1.0445981282504881e-05,7.540958591022453e-06,0
2019-03-28,0.0033697771004401523,0.0014221995569878346,0.02205421965488737,-0.0009763254964884409,0.0266908679308249,0.007678009564040542,-0.0004780278030046387,1.1355397706650841e-05,2.022651579896393e-06,0.0004863886045860204,9.532114750934006e-07,0.0007124024309007371,5.895183086549804e-05,2.2851058044544167e-07,0
2019-03-29,0.007805994762508107,-0.0033108527533534924,0.017296867026505774,0.00577355965133216,0.010811257860765724,0.008667701827442195,0.007383874166130639,6.0933554232304e-05,1.0961745954388402e-05,0.0002991816089326227,3.333399104749074e-05,0.00011688329653196866,7.512905496944476e-05,5.452159770125144e-05,0
2019-04-01,0.012803712596219236,0.007792765420702487,-0.013816687723646692,-0.001049936075964494,0.006674734525135079,-0.0005211067359708788,0.00954846399662145,0.0001639350562465831,6.0727192902096406e-05,0.00019090085965276922,1.1023657636117198e-06,4.4552080981030214e-05,2.7155223027422317e-07,9.117316469477608e-05,0
2019-04-03,0.008470962103734037,0.0031869183781673025,-0.03834568913713375,0.0035867583817980075,-0.016405941454988766,-0.006433455431059796,-0.007527702532056912,7.175719896289818e-05,1.015644874910051e-05,0.0014703918754016975,1.286483568939826e-05,0.0002691549150245189,4.1389348783432785e-05,5.666630541113605e-05,0
2019-04-04,-0.000468731203909894,0.0019483631787027772,0.011809690988728107,0.0063913218219589915,0.019098712631969206,0.011562318886996867,0.012919453843504874,2.1970894151881866e-07,3.79611907612479e-06,0.00013946880124924587,4.08489946318492e-05,0.00036476082419854014,0.00013368721804460446,0.00016691228761445286,0
2019-04-05,0.0059252881738101225,0.0051694269655443315,0.016183511961255313,0.0037655768214388233,0.008220456691867873,-0.005458023311681368,0.022609658768128267,3.5109039942694096e-05,2.6722975152096875e-05,0.0002619060594000938,1.4179568798157311e-05,6.75759082228753e-05,2.9790018470857254e-05,0.0005111966696111994,0
2019-04-08,0.0019128405213346402,0.0006791970859304098,0.012593449095353043,0.0032165230906658826,0.0026841236413384824,0.0037570108182855655,0.009187397372105655,3.6589588600597784e-06,4.6130868153636045e-07,0.00015859496011724837,1.0346020792786801e-05,7.204519721992154e-06,1.4115130288714775e-05,8.44082704729739e-05,0
2019-04-09,-0.005623092127418737,-0.004326940693068503,-0.04127097002701098,-0.00766913098287534,-0.01112264320886587,0.0013375647331169496,-0.005743070852544832,3.161916507343857e-05,1.872241576133214e-05,0.0017032929669704387,5.881557003249848e-05,0.00012371319195173008,1.7890794152782166e-06,3.298286281735002e-05,0
2019-04-10,0.006917216606785199,0.0036562821605363076,0.01286945411604091,0.0003134988542076877,-0.003526753375881005,-0.0007159240365712391,-0.004664091212674281,4.784788558518494e-05,1.3368399237456049e-05,0.00016562284924488232,9.828153158953304e-08,1.2437989374288064e-05,5.12547226140457e-07,2.175374684014545e-05,0
2019-04-11,-0.0021116677446387094,0.00019392750830997778,-0.020533092618174556,-0.0131685042199265,-0.012563875230678666,-0.004466192026161909,-0.007789206750462705,4.459140663747534e-06,3.7607878479316505e-08,0.00042160789246653443,0.00017340950339022202,0.0001578509608120609,1.994687121455222e-05,6.067174180145377e-05,0
2019-04-12,0.004619757645091569,0.004930666923598254,-0.004582076794993661,0.004696360906692154,-0.02004010998085016,-0.00284161215791566,0.0010866881780671378,2.1342160699382e-05,2.4311476311465867e-05,2.0995427755219383e-05,2.2055805765906348e-05,0.00040160600804457015,8.074759656014094e-06,1.1808911963508754e-06,0
