Date,Returns_SZSE Component,Returns_Nikkei 1000,Returns_BSE Sensex,Returns_KOSPI,Returns_IDX Composite,Returns_Taiwan Weighted,Returns_SET,Returns_Hang Seng,Returns_PSEi Composite,Returns_KLCI,Returns_Karachi 100,Returns_S&P/ASX 200,Returns_NZX 50,Volatility_SZSE Component,Volatility_Nikkei 1000,Volatility_BSE Sensex,Volatility_KOSPI,Volatility_IDX Composite,Volatility_Taiwan Weighted,Volatility_SET,Volatility_Hang Seng,Volatility_PSEi Composite,Volatility_KLCI,Volatility_Karachi 100,Volatility_S&P/ASX 200,Volatility_NZX 50,Classification_1D_Asia
2011-11-24,-0.006147574692533302,-0.01684240294303347,-0.012964132413420553,-0.01724266348712781,-0.010630438825263785,-0.01956725600702772,0.0032075865405966314,-0.017492512862465216,-0.012219585873438823,0.0069300826905752564,-0.003200493019800162,-0.021719779610103174,-0.0034404357114712044,3.779267460027592e-05,0.0002836665368955025,0.0001680687292327014,0.00029730944413033054,0.00011300622961767568,0.0003828775076445624,1.0288611415416665e-05,0.000305988006243511,0.00014931827891834565,4.802604609821078e-05,1.024315556978956e-05,0.0004717488263114536,1.1836597884766372e-05,1
2011-11-25,-0.008108646709504003,0.0008296610288749213,-0.010335416424615197,-0.010449603129633523,-0.01604786513141711,-0.011703632257922893,-0.013678024796100677,-0.013789574057541387,0.005633459771232584,-0.011418614519492554,-0.00695199984912278,-0.014922117827314478,-0.00893492603036692,6.57501514595501e-05,6.88337422833793e-07,0.00010682083267020558,0.0001091942055668467,0.00025753397527615313,0.00013697500802869333,0.00018708836232274496,0.00019015235268841845,3.173586899409588e-05,0.00013038475754476616,4.833030190220316e-05,0.00022266960045225654,7.983290316812837e-05,0
2011-11-29,0.012733353646095708,0.03233182954294901,0.019740249257296803,0.04411492310103035,0.013810533826247315,0.02964385805045523,0.02135880380859108,0.031534635760925314,-0.01193268201534072,0.00915775781911384,-0.01219617900257435,0.029137399612887364,0.008431883849085628,0.00016213829507653884,0.0010453472015943105,0.000389677440740207,0.0019461264402098213,0.0001907308445659213,0.0008787583201155393,0.00045619850013388477,0.0009944332525742296,0.00014238890007923585,8.386452827354067e-05,0.00014874678226283548,0.0008489880562010887,7.109666524447105e-05,0
2011-12-01,-0.009541084279414457,0.013855967073502307,0.029247010795794514,0.03162985331945599,0.02499303326423145,0.026829510614476172,0.030980800880847807,0.040053171099106714,0.01871460455514351,0.02767430994235102,0.004372997099398861,0.030371931303566274,0.011613227784224401,9.103228922688969e-05,0.0001919878235419801,0.0008553876404893209,0.0010004476210103011,0.0006246517117469798,0.0007198226398122896,0.0009598100232187403,0.0016042565150943173,0.0003502364236553982,0.0007658674307853086,1.912310363135085e-05,0.000922454211108549,0.0001348670595682816,0
2011-12-02,-0.011115343054569992,0.005664829783466843,0.021805661303814054,-7.306469882338401e-05,-0.0003332918953631688,-0.005308905248524461,0.009978018074035755,0.0020045928855346464,7.69095415988715e-05,0.002528344340809267,-0.01615066868271899,0.01394945475986949,0.001548851629053623,0.00012355085122077737,3.2090296475653e-05,0.00047548686489665365,5.338450214151813e-09,1.1108348751477346e-07,2.8184474937810566e-05,9.95608446857842e-05,4.01839263673612e-06,5.915077588948545e-09,6.392525105702248e-06,0.0002608440988989599,0.00019458728809764557,2.3989413688220617e-06,0
2011-12-07,-0.020807900858832114,0.007503531152707368,0.0017927948464360208,0.0017625009125227316,0.003538854464646292,-0.015194652585990434,0.016724054353925037,0.010459077966619811,0.005635559047296571,-0.004057865400384998,-0.007796615250939731,0.0010488900209927265,0.00019800683340581084,0.00043296873815098624,5.630297975964997e-05,3.2141133614075553e-06,3.1064094666434616e-06,1.2523490921946995e-05,0.00023087746720894579,0.000279693994033039,0.000109392311911832,3.175952577556624e-05,1.6466271607641696e-05,6.0787209371185996e-05,1.100170276138122e-06,3.920670607539653e-08,0
2011-12-08,-0.0026820580456138826,-0.006488401066161325,-0.023307903859257472,-0.0036692883454393483,-0.0030310254228395556,-0.007149054057147177,-0.0033397639621250245,-0.006924438314230934,-0.0005285081589768307,-0.006813494969199222,0.009585343754230164,-0.0027527661669914656,-0.0039951281509173235,7.19343536004216e-06,4.209934839536342e-05,0.0005432583823123893,1.346367696197703e-05,9.187115113899707e-06,5.110897391201251e-05,1.1154023322709043e-05,4.7947845967589336e-05,2.7932087410507897e-07,4.642371369530311e-05,9.187881488675922e-05,7.5777215701328855e-06,1.596104894225207e-05,0
2011-12-09,-0.010519073385142644,-0.009841009210947764,-0.016805638063692344,-0.019878451525194855,-0.005874281117214514,-0.012914377898248805,-0.008896478927200793,-0.027676168034685564,-0.004738899261614923,-0.008721352223314095,0.0063035106288500155,-0.018317991599522458,0.000461674173250302,0.00011065090488201631,9.684546228995873e-05,0.00028242947072782494,0.00039515283503952165,3.4507178644063e-05,0.00016678115649877722,7.914733730212778e-05,0.000765970277084151,2.245716621173446e-05,7.60619846031057e-05,3.973424624802512e-05,0.00033554881624017535,2.1314304224634986e-07,1
2011-12-13,-0.03100110883395364,0.003516759933960151,-0.013096176523099193,-0.005718412612810163,0.0010554034574449228,0.0004365605768118068,-0.003283916135744015,-0.007510012776832274,-0.0023043419501751388,0.003595945792892123,-0.016409200411625243,-0.0022866952939784462,0.006498861278291202,0.0009610687489346385,1.2367600433107406e-05,0.0001715098395241745,3.2700242810346355e-05,1.113876457986697e-06,1.9058513722625749e-07,1.0784105186599904e-05,5.6400291908184e-05,5.309991823336962e-06,1.293082614541856e-05,0.00026926185814888206,5.228975367503173e-06,4.223519791447275e-05,0
2011-12-14,-0.010704601804585451,-0.005003029498814256,-0.007613343280762129,-0.0033908265311099624,-0.0031882164227020433,0.0038006020183311636,-0.0069422748136119,-0.005040008929646633,0.0007725928341773485,-0.0015502767309214162,0.002034633752688006,-0.0006918021721773476,-0.0026304081045348104,0.0001145884997947341,2.503030416600563e-05,5.7962995910725854e-05,1.149770456407922e-05,1.0164723957987013e-05,1.4444575701742914e-05,4.819517958771014e-05,2.5401690010917794e-05,5.968996874221879e-07,2.4033579424363933e-06,4.139734507577279e-06,4.785902454292966e-07,6.919046796402414e-06,0
2011-12-15,-0.024709411330834808,-0.01641439253064455,-0.002816733640035791,-0.021018707560615982,-0.013433466380193718,-0.023085434240104508,0.0006641792746749594,-0.018009203852956342,-0.0007609178062447222,0.0006764074143445637,-0.014391186900627712,-0.012172581065270647,-0.006399577079461006,0.0006105550083163875,0.00026943228215007956,7.933988398909277e-06,0.00044178606751869544,0.0001804580189877949,0.0005329372740541895,4.4113410890775516e-07,0.00032433142341733756,5.789959078602806e-07,4.575269901802983e-07,0.00020710626040879864,0.00014817172979058547,4.0954586795962665e-05,0
2011-12-16,0.02349015127495319,-0.001771417303404739,-0.0220337043822754,0.0113964617593356,0.017888290601350346,0.003025904027498892,0.009620037070478777,0.014240621927061112,0.0051865536330880984,0.0014401110896481001,-0.01004895756029202,0.004675270595815752,-0.005485123293204911,0.000551787206920185,3.1379192628017174e-06,0.0004854841288055022,0.00012987934063199866,0.0003199909406383591,9.156095183634015e-06,9.254511323738589e-05,0.00020279531286949374,2.6900338588899353e-05,2.0739199505274384e-06,0.00010098154804855015,2.185815514409938e-05,3.0086577541659082e-05,0
2011-12-19,-0.0030723413312139696,-0.009959371954543246,-0.007256753350259758,-0.0348566760916437,0.0005146817046112443,-0.022620617203374768,-0.0004933232189273192,-0.011837654323386508,0.003056921849940231,0.007853301231580541,0.004964921598920925,-0.02404125715922994,-0.006898210358697733,9.439281255485628e-06,9.918908972894257e-05,5.266046918650622e-05,0.0012149878681577658,2.648972570615361e-07,0.0005116923226616144,2.4336779833281173e-07,0.0001401300598799913,9.344771196642004e-06,6.167434023394444e-05,2.465044648343151e-05,0.0005779820457962249,4.7585306152844706e-05,1
2011-12-20,-0.0024781954266935645,0.0029131062923861656,-0.013370441522520583,0.00903650136963534,-0.00477227620314244,0.0044088618547505395,-0.0002515918033050103,0.0005526908410887621,0.005556403797000829,-0.008569684957325357,0.022748334216785723,-0.001799470504675048,-0.006540050236820093,6.141452572884898e-06,8.486188270739872e-06,0.00017876870650714252,8.165835700342138e-05,2.2774620159079623e-05,1.9438062854274366e-05,6.329843549026699e-08,3.054671658234033e-07,3.087362315532523e-05,7.343950026780851e-05,0.0005174867096385842,3.2380940971954715e-06,4.277225710013056e-05,0
2011-12-21,-0.016457243308176526,0.010117852404984968,0.03306362138050626,0.03040215255158446,0.011112388602806611,0.04459427328091143,0.010072110723125234,0.018426870104915224,0.006130157205400537,0.013430027458069286,-0.006147784240423983,0.0210929871732595,0.006555563468831549,0.00027084085730452105,0.0001023709372890601,0.0010932030587934706,0.0009242908797698136,0.00012348518045978628,0.001988649209452611,0.00010144741441889432,0.00033954954186341836,3.7578827362924115e-05,0.00018036563752449499,3.779525106680549e-05,0.00044491410789128984,4.2975412393878724e-05,0
2011-12-22,0.0028212409684842264,-0.003600100047239201,0.008136922219741376,-0.0004978489780579809,0.00030831217774274336,-1.8660961197777937e-05,-0.0011791380238536443,-0.002077474990740416,0.00036158337293544073,0.00435420182358553,0.00332674346057882,-0.011834457647002796,-0.0049266699135122275,7.959400602253816e-06,1.2960720350131698e-05,6.620950321012091e-05,2.4785360495337596e-07,9.505639894447297e-08,3.482314728249738e-10,1.3903664792974772e-06,4.315902337151892e-06,1.3074253558337002e-07,1.8959073520515555e-05,1.1067222052503942e-05,0.00014005438779870298,2.4272076436706578e-05,0
2011-12-28,-0.019221990340242055,-0.0021521697583275815,-0.005422126132478202,-0.01218222280822863,-0.006934915725994202,0.01288185412099702,-0.013840884301395458,0.00761260042048153,-0.00777071793964459,0.008445855176959387,0.004103508652639151,-0.0004890214777879215,0.009205327458412406,0.00036948491264035885,4.631834668659801e-06,2.9399451796503025e-05,0.00014840655254932584,4.809305612664169e-05,0.0001659421655946479,0.00019157007824461525,5.7951685161915574e-05,6.0384057297514264e-05,7.133246967017168e-05,1.6838783262284378e-05,2.391420057378826e-07,8.473805361660141e-05,0
2011-12-29,0.004747441290745856,0.0009531711310683677,-0.011762817508444478,0.0003396460044812694,0.010440871940790889,0.002568732664433886,-0.0041713427279703764,-0.006541797637623152,0.008113872355634653,0.001713830630730339,0.007291506072515931,-0.004338295263589029,0.00288440232988336,2.253819880907868e-05,9.085352051021514e-07,0.00013836387573696796,1.1535940836009047e-07,0.0001090118068839945,6.598387501329612e-06,1.7400100154191343e-05,4.279511633161186e-05,6.583492460353224e-05,2.9372154308295518e-06,5.3166060805536705e-05,1.8820805794079e-05,8.319776800636555e-06,0
2012-01-04,-0.00976473816825058,0.028134937064743033,0.021556480133242024,0.021929610423381825,0.025571007284796474,0.0011513097595380736,0.011941193868868239,0.017745271533708803,0.02614449799374138,-0.0016407003557610128,-0.006465604049039694,0.028262303167735366,0.01281244762734134,9.53501114944897e-05,0.0007915746836370513,0.0004646818357348581,0.0004809078133212968,0.0006538764135591143,1.3255141624076168e-06,0.0001425921110138964,0.000314894661805056,0.000683534775344747,2.691897657394314e-06,4.1804035718958486e-05,0.0007987577803449845,0.00016415881420336472,0
2012-01-05,-0.011069564503638172,-0.009144443833772066,-0.00161060056769831,-0.0013297731693895157,-0.0002969151561163958,0.006738532994264237,0.0005692206172961039,0.004587027151733594,0.0069148951848712744,0.006764639116422942,-0.015440764246661779,-0.010827787198801089,-0.0012141998956819288,0.0001225352583002062,8.362085302901196e-05,2.5940341886701187e-06,1.7682966820282376e-06,8.81586099316237e-08,4.540782691478774e-05,3.240121111549576e-07,2.104081809074121e-05,4.7815775417755933e-05,4.576034237543936e-05,0.0002384172005209887,0.00011724097562252073,1.4742813866740068e-06,0
2012-01-06,0.003964105481840594,-0.009240484757743708,0.0006713988452610134,-0.011114582649653103,-0.009478353860380477,-0.0014524921912271822,-0.0005209690141272914,-0.011781520618585043,-0.007898049002778828,-0.00019811395579499678,-0.005604761272988149,-0.008289750788172543,-0.009388907296260901,1.571413227115865e-05,8.53865585580938e-05,4.5077640941782226e-07,0.0001235339474759698,8.983919190258949e-05,2.1097335655759413e-06,2.714087136807619e-07,0.00013880422808614448,6.237917805029564e-05,3.924913948074194e-08,3.141334892718774e-05,6.87199681300073e-05,8.815158021778119e-05,0
2012-01-10,0.07223969516052531,0.0025824778207161458,0.018566491615723033,0.005454027739170065,0.017784223078299456,0.008162636986630013,0.01606314153326931,0.02187582414275884,0.0171866722714545,0.005177672529032991,-0.017424085998182827,0.010580315871206237,-0.007843976133883218,0.005218573556885623,6.669191694490813e-06,0.0003447146109167137,2.9746418579636528e-05,0.00031627859049871896,6.66286425755003e-05,0.0002580245159178415,0.0004785516819249106,0.000295381703766383,2.680829281790289e-05,0.00030359877287207084,0.0001119430839344986,6.152796158892952e-05,0
2012-01-11,-0.004539851840026464,0.0021585747867119993,0.0006660286972476327,-0.004147330595786193,-0.0074409655700465455,0.0013001947947359305,-0.0013398777109421898,0.007739799022230169,0.018417062857174392,0.00019709093839663413,-0.00024607030874272174,0.008465582890873081,0.0026359199364940676,2.0610254729391674e-05,4.659445109828753e-06,4.435942255573788e-07,1.720035107074426e-05,5.536796861461811e-05,1.6905065042584084e-06,1.7952722802796825e-06,5.9904488904515086e-05,0.00033918820428511257,3.884483799806583e-08,6.05505968447384e-08,7.166609368224304e-05,6.948073911606889e-06,0
2012-01-12,-0.004151818260372249,-0.008732561373165634,-0.008589653963290339,0.01025312745970756,-3.580956473849024e-05,-0.00022678592271416936,0.0005703801738390581,-0.0029575950016500242,0.0004841849164471538,0.002145775713822044,-0.0019569952778724356,-0.0015534447767568194,-0.005173205101276248,1.7237594867160445e-05,7.625762813610446e-05,7.378215520906943e-05,0.00010512662270500919,1.2823249267601236e-09,5.14318547413172e-08,3.253335427086741e-07,8.747368193785207e-06,2.3443503331493731e-07,4.604353414028502e-06,3.829830517615011e-06,2.4131906744330446e-06,2.6762051019870595e-05,0
2012-01-13,-0.01868686284508676,0.01001852657445151,0.007275723390298411,0.005940796832018606,0.006585252540662179,-0.0007015531895215137,-0.007076670893885392,0.005694039896217013,-0.00740237067637419,-0.0016335209938176255,0.00960981834769865,0.003557405654467808,0.002366887036890315,0.000349198842991084,0.00010037087472299112,5.2936150852135406e-05,3.5293066999322305e-05,4.336555102429768e-05,4.921768777278088e-07,5.007927094036467e-05,3.242209033971105e-05,5.479509163044449e-05,2.668390837242923e-06,9.234860867576561e-05,1.2655134990439533e-05,5.602154245399414e-06,0
2012-01-16,-0.02274925271354619,-0.013087163323037054,0.002148159463321058,-0.008787322772282545,-0.006536654156420885,-0.010909331473064339,-0.007493478301588878,-0.010059582504978784,-0.007595152227354869,-0.009241094347418145,0.008875144067147147,-0.011674450293131964,-0.005225155952421696,0.0005175284990247886,0.00017127384384384628,4.6145890798558155e-06,7.72170415042754e-05,4.272784756065443e-05,0.00011901351318919214,5.615221705638333e-05,0.00010119520017447522,5.768633735669363e-05,8.539782473788359e-05,7.87681822126172e-05,0.000136292789646809,2.730225472712788e-05,0
2012-01-17,0.04827718546541436,0.008340585229238931,0.016946449098047052,0.0178415771003,0.011461829731524324,0.01640001293744175,0.01865784581616671,0.03186350287186386,0.01384585452577814,0.006802253132398087,0.01717515959778046,0.016358522341880816,0.007499899399958005,0.0023306866364620157,6.956536196619863e-05,0.0002871821370326997,0.0003183218734259493,0.00013137354079445496,0.00026896042434825684,0.0003481152104998496,0.0010152828152652765,0.00019170768754901097,4.6270647677219584e-05,0.0002949861072092302,0.0002676012532098138,5.6248491009490446e-05,0
2012-01-18,-0.016194606614420265,0.004769733478004672,-0.000885850510818991,-0.00018493420357952473,0.005891942938174254,0.001744753212802079,-0.0046485677918831955,0.003010074594346048,0.007480416582556736,-0.0013040301643087234,0.021227890252343923,0.0005454437794561766,0.003915275946636797,0.00026226528339582457,2.2750357451198548e-05,7.847311275182674e-07,3.42006596535931e-08,3.471499158670146e-05,3.044163773583177e-06,2.1609182515733808e-05,9.060549063527525e-06,5.595663224858979e-05,1.7004946694270362e-06,0.0004506233245655581,2.9750891654743825e-07,1.5329385738312665e-05,0
2012-01-30,0.017355406661048567,0.028825437923067042,0.024724828037559494,0.025130857584064564,-0.015955662574036106,0.02373157112521861,0.02170000731726272,0.023766324463527225,-0.007107862808294267,-0.002527278451538585,0.02862249993411046,0.012908572055492448,0.018222487776171494,0.00030121014037036897,0.0008309058714565916,0.000611317121486888,0.0006315600029105354,0.0002545831681764965,0.0005631874680713096,0.0004708903175692556,0.0005648381785056527,5.052171370153286e-05,6.387136371611269e-06,0.0008192475024781532,0.00016663123251184052,0.00033205906075271953,0
2012-01-31,0.0031003604240772025,-0.002049342563220372,0.0193946505307752,0.00782276583584376,0.006753368291764043,0.014696914138621928,0.008579369613750144,0.011347835387594932,0.008137770827270897,0.005100774196686956,-0.0006835621259605096,-0.0023431835825911225,-0.0033376675208464314,9.61223475918417e-06,4.199804941426644e-06,0.0003761524692108988,6.119566532244431e-05,4.5607983284203983e-05,0.00021599928519802514,7.36055829693393e-05,0.00012877336798395182,6.622331403718125e-05,2.6017897405587465e-05,4.6725718004765154e-07,5.490509301724568e-06,1.1140024479713163e-05,0
2012-02-02,0.00840001985082105,0.009066285929701169,0.013764679251355619,0.014472003223342194,0.018900895513528592,0.01784940009151752,0.007078406491824125,0.016969067959958527,0.02938602866155435,0.01033235933009501,0.0046117083146016554,0.0011957096553852624,0.005578730637703206,7.056033349418771e-05,8.219754055909739e-05,0.00018946639489269987,0.00020943887729642685,0.0003572438512133253,0.0003186010836270657,5.010383846349791e-05,0.00028794926742969104,0.0008635386804976939,0.00010675764932620139,2.1267853578966042e-05,1.4297215799815431e-06,3.112223552804842e-05,0
2012-02-03,0.00583025724896248,-0.0020238055557148873,0.009881687781959783,-0.006045551997072126,-0.0002365287549075228,0.002939825767030077,0.006646544631587257,0.0008448920084355892,-0.013258167307569733,0.0010923775250241173,0.004419471571626819,-0.0038971759619754907,-0.0007273418993419439,3.3991899589079546e-05,4.095788927342444e-06,9.764775342013327e-05,3.654869894930277e-05,5.5945851898102985e-08,8.642575540493981e-06,4.417655553968139e-05,7.138425059183238e-07,0.00017577900035551085,1.193288657177816e-06,1.9531728972417626e-05,1.5187980478599592e-05,5.290262385383464e-07,0
2012-02-08,0.012697483563300931,0.02788013883962943,0.005797432887091229,0.01578978849472456,-0.006808568836377043,0.02507963599083189,0.015467367496569713,0.012518523552439445,0.009876318859924826,0.009321046155683204,0.023149718494533098,0.009248593768880695,0.003748742505792197,0.0001612260888402973,0.0007773021417170135,3.361022808032695e-05,0.00024931742070813607,4.635660959968464e-05,0.0006289881414326304,0.00023923945727394124,0.0001567134319329811,9.754167422290681e-05,8.688190143637663e-05,0.0005359094663761278,8.553648670177882e-05,1.405307037473316e-05,0
2012-02-09,0.0003295270375367359,0.0028694736165702298,0.006946381517840193,0.005420148399482171,-0.00243734502897984,0.005179759741578302,0.0009761559042233039,-0.0004021083857612902,-0.007556884643378722,0.007785833783145582,-0.0040863759134456,-0.001819539552106634,0.000622424438375672,1.0858806846773735e-07,8.233878836192634e-06,4.825221619139183e-05,2.937800867240914e-05,5.9406507902927364e-06,2.682991098047532e-05,9.52880349350016e-07,1.6169115389955057e-07,5.710650551333315e-05,6.061920769877105e-05,1.6698468105988364e-05,3.3107241816804104e-06,3.8741218148727076e-07,0
2012-02-10,0.0031558615308152813,-0.006675512247259839,-0.004612784546609509,-0.010433367352369738,-0.016879577792300905,-0.00615101745673207,-0.003820495391774608,-0.01082226686579664,0.0029100400097038038,-0.0023409178641168493,0.0015021577930076986,-0.008817861595887579,0.006409135524657456,9.95946200167977e-06,4.4562463763316105e-05,2.1277781273439497e-05,0.00010885515430949472,0.0002849201464463379,3.783501575302266e-05,1.4596185038571016e-05,0.00011712146011451983,8.468332858076914e-06,5.479896446541392e-06,2.25647803509376e-06,7.775468312422903e-05,4.1077018173426204e-05,0
2012-02-13,-0.000612222674176948,0.0034141080409339454,0.0013597389369711121,0.0060158453191559045,0.012575267724877938,0.006420234057015013,0.004026351552747271,0.004969382402862194,0.003862068010131664,0.0007425235900348768,0.001503170010505629,0.00933140035600654,-0.00242518603049631,3.748166027763735e-07,1.1656133715169823e-05,1.84888997671533e-06,3.619039490401001e-05,0.00015813735835235675,4.121940534685545e-05,1.621150682631036e-05,2.469476146587643e-05,1.491556931488235e-05,5.513412817582817e-07,2.259520080483493e-06,8.707503260407898e-05,5.88152728251445e-06,0
2012-02-14,-0.004319137242399086,0.006295814554145287,0.004251943653756419,-0.0015467598471470565,-0.0022944599388245116,-0.003650066501082167,-0.009884018392857982,0.0014557989693786276,-0.005450025809988104,0.0020646438793502616,0.000966879360241816,-0.009920460351126743,-0.002905396813172755,1.865494651867878e-05,3.963728090018762e-05,1.8079024834719487e-05,2.3924660247463855e-06,5.264546410870582e-06,1.3322985462322214e-05,9.769381959035488e-05,2.1193506392438745e-06,2.9702781329536492e-05,4.262754348538497e-06,9.348556972616234e-07,9.841553357827774e-05,8.441330641994401e-06,0
2012-02-15,0.01349540001023023,0.020478165777453455,0.01963060992704415,0.011261402639431014,5.818461473935008e-05,0.015250790888533696,0.01797718697686564,0.02116292898127829,-0.0007247287820874915,-0.003037717973775137,0.004003604436018973,0.002495234457711529,-0.011008232900006088,0.00018212582143612208,0.00041935527360886587,0.0003853608461077643,0.00012681918940738379,3.3854493923665944e-09,0.0002325866227257824,0.0003231792516011876,0.0004478695630666285,5.252318075860186e-07,9.227730488196525e-06,1.6028848480110796e-05,6.226194998950948e-06,0.00012118119158077646,0
